Inflections: 3180 forms
Lemma	Form	Analysis (UniMorph)
girtin	me-man-gir-in	V;IMP;NEG;ArgNO2P;ArgAC1P
girtin	me-yan-gir-in	V;IMP;NEG;ArgNO2P;ArgAC3P
girtin	me-ş-gir-in	V;IMP;NEG;ArgNO2P;[ÎŞ]
girtin	me-ş-im-gir-in	V;IMP;NEG;ArgNO2P;[ÎŞ];ArgAC1S
girtin	me-ş-î-gir-in	V;IMP;NEG;ArgNO2P;[ÎŞ];ArgAC3S
girtin	me-ş-man-gir-in	V;IMP;NEG;ArgNO2P;[ÎŞ];ArgAC1P
girtin	me-ş-yan-gir-in	V;IMP;NEG;ArgNO2P;[ÎŞ];ArgAC3P
girtin	girt-im	V;PST;IND;ArgAB1S
girtin	girt-ît	V;PST;IND;ArgAB2S
girtin	girt	V;PST;IND;ArgAB3S
girtin	girt-în	V;PST;IND;ArgAB1P
girtin	girt-in	V;PST;IND;ArgAB2P
girtin	girt-in	V;PST;IND;ArgAB3P
girtin	girt-it-im	V;PST;IND;ArgAB1S;ArgER2S
girtin	girt-im-î	V;PST;IND;ArgAB1S;ArgER3S
girtin	girt-tan-im	V;PST;IND;ArgAB1S;ArgER2P
girtin	girt-yan-im	V;PST;IND;ArgAB1S;ArgER3P
girtin	girt-îş-im	V;PST;IND;ArgAB1S;[ÎŞ]
girtin	girt-îş-it-im	V;PST;IND;ArgAB1S;[ÎŞ];ArgER2S
girtin	girt-îş-im-î	V;PST;IND;ArgAB1S;[ÎŞ];ArgER3S
girtin	girt-îş-tan-im	V;PST;IND;ArgAB1S;[ÎŞ];ArgER2P
girtin	girt-îş-yan-im	V;PST;IND;ArgAB1S;[ÎŞ];ArgER3P
girtin	girt-im-ît	V;PST;IND;ArgAB2S;ArgER1S
girtin	girt-ît-î	V;PST;IND;ArgAB2S;ArgER3S
girtin	girt-man-ît	V;PST;IND;ArgAB2S;ArgER1P
girtin	girt-yan-ît	V;PST;IND;ArgAB2S;ArgER3P
girtin	girt-îş-ît	V;PST;IND;ArgAB2S;[ÎŞ]
girtin	girt-îş-im-ît	V;PST;IND;ArgAB2S;[ÎŞ];ArgER1S
girtin	girt-îş-ît-î	V;PST;IND;ArgAB2S;[ÎŞ];ArgER3S
girtin	girt-îş-man-ît	V;PST;IND;ArgAB2S;[ÎŞ];ArgER1P
girtin	girt-îş-yan-ît	V;PST;IND;ArgAB2S;[ÎŞ];ArgER3P
girtin	girt-im	V;PST;IND;ArgAB3S;ArgER1S
girtin	girt-it	V;PST;IND;ArgAB3S;ArgER2S
girtin	girt-î	V;PST;IND;ArgAB3S;ArgER3S
girtin	girt-man	V;PST;IND;ArgAB3S;ArgER1P
girtin	girt-tan	V;PST;IND;ArgAB3S;ArgER2P
girtin	girt-yan	V;PST;IND;ArgAB3S;ArgER3P
girtin	girt-îş	V;PST;IND;ArgAB3S;[ÎŞ]
girtin	girt-îş-im	V;PST;IND;ArgAB3S;[ÎŞ];ArgER1S
girtin	girt-îş-it	V;PST;IND;ArgAB3S;[ÎŞ];ArgER2S
girtin	girt-îş-î	V;PST;IND;ArgAB3S;[ÎŞ];ArgER3S
girtin	girt-îş-man	V;PST;IND;ArgAB3S;[ÎŞ];ArgER1P
girtin	girt-îş-tan	V;PST;IND;ArgAB3S;[ÎŞ];ArgER2P
girtin	girt-îş-yan	V;PST;IND;ArgAB3S;[ÎŞ];ArgER3P
girtin	girt-it-în	V;PST;IND;ArgAB1P;ArgER2S
girtin	girt-în-î	V;PST;IND;ArgAB1P;ArgER3S
girtin	girt-tan-în	V;PST;IND;ArgAB1P;ArgER2P
girtin	girt-yan-în	V;PST;IND;ArgAB1P;ArgER3P
girtin	girt-îş-în	V;PST;IND;ArgAB1P;[ÎŞ]
girtin	girt-îş-it-în	V;PST;IND;ArgAB1P;[ÎŞ];ArgER2S
girtin	girt-îş-în-î	V;PST;IND;ArgAB1P;[ÎŞ];ArgER3S
girtin	girt-îş-tan-în	V;PST;IND;ArgAB1P;[ÎŞ];ArgER2P
girtin	girt-îş-yan-în	V;PST;IND;ArgAB1P;[ÎŞ];ArgER3P
girtin	girt-im-in	V;PST;IND;ArgAB2P;ArgER1S
girtin	girt-in-î	V;PST;IND;ArgAB2P;ArgER3S
girtin	girt-man-in	V;PST;IND;ArgAB2P;ArgER1P
girtin	girt-yan-in	V;PST;IND;ArgAB2P;ArgER3P
girtin	girt-îş-in	V;PST;IND;ArgAB2P;[ÎŞ]
girtin	girt-îş-im-in	V;PST;IND;ArgAB2P;[ÎŞ];ArgER1S
girtin	girt-îş-in-î	V;PST;IND;ArgAB2P;[ÎŞ];ArgER3S
girtin	girt-îş-man-in	V;PST;IND;ArgAB2P;[ÎŞ];ArgER1P
girtin	girt-îş-yan-in	V;PST;IND;ArgAB2P;[ÎŞ];ArgER3P
girtin	girt-im-in	V;PST;IND;ArgAB3P;ArgER1S
girtin	girt-it-in	V;PST;IND;ArgAB3P;ArgER2S
girtin	girt-in-î	V;PST;IND;ArgAB3P;ArgER3S
girtin	girt-man-in	V;PST;IND;ArgAB3P;ArgER1P
girtin	girt-tan-in	V;PST;IND;ArgAB3P;ArgER2P
girtin	girt-yan-in	V;PST;IND;ArgAB3P;ArgER3P
girtin	girt-îş-in	V;PST;IND;ArgAB3P;[ÎŞ]
girtin	girt-îş-im-in	V;PST;IND;ArgAB3P;[ÎŞ];ArgER1S
girtin	girt-îş-it-in	V;PST;IND;ArgAB3P;[ÎŞ];ArgER2S
girtin	girt-îş-in-î	V;PST;IND;ArgAB3P;[ÎŞ];ArgER3S
girtin	girt-îş-man-in	V;PST;IND;ArgAB3P;[ÎŞ];ArgER1P
girtin	girt-îş-tan-in	V;PST;IND;ArgAB3P;[ÎŞ];ArgER2P
girtin	girt-îş-yan-in	V;PST;IND;ArgAB3P;[ÎŞ];ArgER3P
girtin	ne-girt-im	V;PST;IND;NEG;ArgAB1S
girtin	ne-girt-ît	V;PST;IND;NEG;ArgAB2S
girtin	ne-girt	V;PST;IND;NEG;ArgAB3S
girtin	ne-girt-în	V;PST;IND;NEG;ArgAB1P
girtin	ne-girt-in	V;PST;IND;NEG;ArgAB2P
girtin	ne-girt-in	V;PST;IND;NEG;ArgAB3P
girtin	ne-t-girt-im	V;PST;IND;NEG;ArgAB1S;ArgER2S
girtin	ne-y-girt-im	V;PST;IND;NEG;ArgAB1S;ArgER3S
girtin	ne-tan-girt-im	V;PST;IND;NEG;ArgAB1S;ArgER2P
girtin	ne-yan-girt-im	V;PST;IND;NEG;ArgAB1S;ArgER3P
girtin	ne-ş-girt-im	V;PST;IND;NEG;ArgAB1S;[ÎŞ]
girtin	ne-ş-it-girt-im	V;PST;IND;NEG;ArgAB1S;[ÎŞ];ArgER2S
girtin	ne-ş-î-girt-im	V;PST;IND;NEG;ArgAB1S;[ÎŞ];ArgER3S
girtin	ne-ş-tan-girt-im	V;PST;IND;NEG;ArgAB1S;[ÎŞ];ArgER2P
girtin	ne-ş-yan-girt-im	V;PST;IND;NEG;ArgAB1S;[ÎŞ];ArgER3P
girtin	ne-m-girt-ît	V;PST;IND;NEG;ArgAB2S;ArgER1S
girtin	ne-y-girt-ît	V;PST;IND;NEG;ArgAB2S;ArgER3S
girtin	ne-man-girt-ît	V;PST;IND;NEG;ArgAB2S;ArgER1P
girtin	ne-yan-girt-ît	V;PST;IND;NEG;ArgAB2S;ArgER3P
girtin	ne-ş-girt-ît	V;PST;IND;NEG;ArgAB2S;[ÎŞ]
girtin	ne-ş-im-girt-ît	V;PST;IND;NEG;ArgAB2S;[ÎŞ];ArgER1S
girtin	ne-ş-î-girt-ît	V;PST;IND;NEG;ArgAB2S;[ÎŞ];ArgER3S
girtin	ne-ş-man-girt-ît	V;PST;IND;NEG;ArgAB2S;[ÎŞ];ArgER1P
girtin	ne-ş-yan-girt-ît	V;PST;IND;NEG;ArgAB2S;[ÎŞ];ArgER3P
girtin	ne-m-girt	V;PST;IND;NEG;ArgAB3S;ArgER1S
girtin	ne-t-girt	V;PST;IND;NEG;ArgAB3S;ArgER2S
girtin	ne-y-girt	V;PST;IND;NEG;ArgAB3S;ArgER3S
girtin	ne-man-girt	V;PST;IND;NEG;ArgAB3S;ArgER1P
girtin	ne-tan-girt	V;PST;IND;NEG;ArgAB3S;ArgER2P
girtin	ne-yan-girt	V;PST;IND;NEG;ArgAB3S;ArgER3P
girtin	ne-ş-girt	V;PST;IND;NEG;ArgAB3S;[ÎŞ]
girtin	ne-ş-im-girt	V;PST;IND;NEG;ArgAB3S;[ÎŞ];ArgER1S
girtin	ne-ş-it-girt	V;PST;IND;NEG;ArgAB3S;[ÎŞ];ArgER2S
girtin	ne-ş-î-girt	V;PST;IND;NEG;ArgAB3S;[ÎŞ];ArgER3S
girtin	ne-ş-man-girt	V;PST;IND;NEG;ArgAB3S;[ÎŞ];ArgER1P
girtin	ne-ş-tan-girt	V;PST;IND;NEG;ArgAB3S;[ÎŞ];ArgER2P
girtin	ne-ş-yan-girt	V;PST;IND;NEG;ArgAB3S;[ÎŞ];ArgER3P
girtin	ne-t-girt-în	V;PST;IND;NEG;ArgAB1P;ArgER2S
girtin	ne-y-girt-în	V;PST;IND;NEG;ArgAB1P;ArgER3S
girtin	ne-tan-girt-în	V;PST;IND;NEG;ArgAB1P;ArgER2P
girtin	ne-yan-girt-în	V;PST;IND;NEG;ArgAB1P;ArgER3P
girtin	ne-ş-girt-în	V;PST;IND;NEG;ArgAB1P;[ÎŞ]
girtin	ne-ş-it-girt-în	V;PST;IND;NEG;ArgAB1P;[ÎŞ];ArgER2S
girtin	ne-ş-î-girt-în	V;PST;IND;NEG;ArgAB1P;[ÎŞ];ArgER3S
girtin	ne-ş-tan-girt-în	V;PST;IND;NEG;ArgAB1P;[ÎŞ];ArgER2P
girtin	ne-ş-yan-girt-în	V;PST;IND;NEG;ArgAB1P;[ÎŞ];ArgER3P
girtin	ne-m-girt-in	V;PST;IND;NEG;ArgAB2P;ArgER1S
girtin	ne-y-girt-in	V;PST;IND;NEG;ArgAB2P;ArgER3S
girtin	ne-man-girt-in	V;PST;IND;NEG;ArgAB2P;ArgER1P
girtin	ne-yan-girt-in	V;PST;IND;NEG;ArgAB2P;ArgER3P
girtin	ne-ş-girt-in	V;PST;IND;NEG;ArgAB2P;[ÎŞ]
girtin	ne-ş-im-girt-in	V;PST;IND;NEG;ArgAB2P;[ÎŞ];ArgER1S
girtin	ne-ş-î-girt-in	V;PST;IND;NEG;ArgAB2P;[ÎŞ];ArgER3S
girtin	ne-ş-man-girt-in	V;PST;IND;NEG;ArgAB2P;[ÎŞ];ArgER1P
girtin	ne-ş-yan-girt-in	V;PST;IND;NEG;ArgAB2P;[ÎŞ];ArgER3P
girtin	ne-m-girt-in	V;PST;IND;NEG;ArgAB3P;ArgER1S
girtin	ne-t-girt-in	V;PST;IND;NEG;ArgAB3P;ArgER2S
girtin	ne-y-girt-in	V;PST;IND;NEG;ArgAB3P;ArgER3S
girtin	ne-man-girt-in	V;PST;IND;NEG;ArgAB3P;ArgER1P
girtin	ne-tan-girt-in	V;PST;IND;NEG;ArgAB3P;ArgER2P
girtin	ne-yan-girt-in	V;PST;IND;NEG;ArgAB3P;ArgER3P
girtin	ne-ş-girt-in	V;PST;IND;NEG;ArgAB3P;[ÎŞ]
girtin	ne-ş-im-girt-in	V;PST;IND;NEG;ArgAB3P;[ÎŞ];ArgER1S
girtin	ne-ş-it-girt-in	V;PST;IND;NEG;ArgAB3P;[ÎŞ];ArgER2S
girtin	ne-ş-î-girt-in	V;PST;IND;NEG;ArgAB3P;[ÎŞ];ArgER3S
girtin	ne-ş-man-girt-in	V;PST;IND;NEG;ArgAB3P;[ÎŞ];ArgER1P
girtin	ne-ş-tan-girt-in	V;PST;IND;NEG;ArgAB3P;[ÎŞ];ArgER2P
girtin	ne-ş-yan-girt-in	V;PST;IND;NEG;ArgAB3P;[ÎŞ];ArgER3P
girtin	de-girt-im	V;PST;IPFV;IND;ArgAB1S
girtin	de-girt-ît	V;PST;IPFV;IND;ArgAB2S
girtin	de-girt	V;PST;IPFV;IND;ArgAB3S
girtin	de-girt-în	V;PST;IPFV;IND;ArgAB1P
girtin	de-girt-in	V;PST;IPFV;IND;ArgAB2P
girtin	de-girt-in	V;PST;IPFV;IND;ArgAB3P
girtin	de-t-girt-im	V;PST;IPFV;IND;ArgAB1S;ArgER2S
girtin	de-y-girt-im	V;PST;IPFV;IND;ArgAB1S;ArgER3S
girtin	de-tan-girt-im	V;PST;IPFV;IND;ArgAB1S;ArgER2P
girtin	de-yan-girt-im	V;PST;IPFV;IND;ArgAB1S;ArgER3P
girtin	de-ş-girt-im	V;PST;IPFV;IND;ArgAB1S;[ÎŞ]
girtin	de-ş-it-girt-im	V;PST;IPFV;IND;ArgAB1S;[ÎŞ];ArgER2S
girtin	de-ş-î-girt-im	V;PST;IPFV;IND;ArgAB1S;[ÎŞ];ArgER3S
girtin	de-ş-tan-girt-im	V;PST;IPFV;IND;ArgAB1S;[ÎŞ];ArgER2P
girtin	de-ş-yan-girt-im	V;PST;IPFV;IND;ArgAB1S;[ÎŞ];ArgER3P
girtin	de-m-girt-ît	V;PST;IPFV;IND;ArgAB2S;ArgER1S
girtin	de-y-girt-ît	V;PST;IPFV;IND;ArgAB2S;ArgER3S
girtin	de-man-girt-ît	V;PST;IPFV;IND;ArgAB2S;ArgER1P
girtin	de-yan-girt-ît	V;PST;IPFV;IND;ArgAB2S;ArgER3P
girtin	de-ş-girt-ît	V;PST;IPFV;IND;ArgAB2S;[ÎŞ]
girtin	de-ş-im-girt-ît	V;PST;IPFV;IND;ArgAB2S;[ÎŞ];ArgER1S
girtin	de-ş-î-girt-ît	V;PST;IPFV;IND;ArgAB2S;[ÎŞ];ArgER3S
girtin	de-ş-man-girt-ît	V;PST;IPFV;IND;ArgAB2S;[ÎŞ];ArgER1P
girtin	de-ş-yan-girt-ît	V;PST;IPFV;IND;ArgAB2S;[ÎŞ];ArgER3P
girtin	de-m-girt	V;PST;IPFV;IND;ArgAB3S;ArgER1S
girtin	de-t-girt	V;PST;IPFV;IND;ArgAB3S;ArgER2S
girtin	de-y-girt	V;PST;IPFV;IND;ArgAB3S;ArgER3S
girtin	de-man-girt	V;PST;IPFV;IND;ArgAB3S;ArgER1P
girtin	de-tan-girt	V;PST;IPFV;IND;ArgAB3S;ArgER2P
girtin	de-yan-girt	V;PST;IPFV;IND;ArgAB3S;ArgER3P
girtin	de-ş-girt	V;PST;IPFV;IND;ArgAB3S;[ÎŞ]
girtin	de-ş-im-girt	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER1S
girtin	de-ş-it-girt	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER2S
girtin	de-ş-î-girt	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER3S
girtin	de-ş-man-girt	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER1P
girtin	de-ş-tan-girt	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER2P
girtin	de-ş-yan-girt	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER3P
girtin	de-t-girt-în	V;PST;IPFV;IND;ArgAB1P;ArgER2S
girtin	de-y-girt-în	V;PST;IPFV;IND;ArgAB1P;ArgER3S
girtin	de-tan-girt-în	V;PST;IPFV;IND;ArgAB1P;ArgER2P
girtin	de-yan-girt-în	V;PST;IPFV;IND;ArgAB1P;ArgER3P
girtin	de-ş-girt-în	V;PST;IPFV;IND;ArgAB1P;[ÎŞ]
girtin	de-ş-it-girt-în	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER2S
girtin	de-ş-î-girt-în	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER3S
girtin	de-ş-tan-girt-în	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER2P
girtin	de-ş-yan-girt-în	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER3P
girtin	de-m-girt-in	V;PST;IPFV;IND;ArgAB2P;ArgER1S
girtin	de-y-girt-in	V;PST;IPFV;IND;ArgAB2P;ArgER3S
girtin	de-man-girt-in	V;PST;IPFV;IND;ArgAB2P;ArgER1P
girtin	de-yan-girt-in	V;PST;IPFV;IND;ArgAB2P;ArgER3P
girtin	de-ş-girt-in	V;PST;IPFV;IND;ArgAB2P;[ÎŞ]
girtin	de-ş-im-girt-in	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER1S
girtin	de-ş-î-girt-in	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER3S
girtin	de-ş-man-girt-in	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER1P
girtin	de-ş-yan-girt-in	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER3P
girtin	de-m-girt-in	V;PST;IPFV;IND;ArgAB3P;ArgER1S
girtin	de-t-girt-in	V;PST;IPFV;IND;ArgAB3P;ArgER2S
girtin	de-y-girt-in	V;PST;IPFV;IND;ArgAB3P;ArgER3S
girtin	de-man-girt-in	V;PST;IPFV;IND;ArgAB3P;ArgER1P
girtin	de-tan-girt-in	V;PST;IPFV;IND;ArgAB3P;ArgER2P
girtin	de-yan-girt-in	V;PST;IPFV;IND;ArgAB3P;ArgER3P
girtin	de-ş-girt-in	V;PST;IPFV;IND;ArgAB3P;[ÎŞ]
girtin	de-ş-im-girt-in	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER1S
girtin	de-ş-it-girt-in	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER2S
girtin	de-ş-î-girt-in	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER3S
girtin	de-ş-man-girt-in	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER1P
girtin	de-ş-tan-girt-in	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER2P
girtin	de-ş-yan-girt-in	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER3P
girtin	ne-de-girt-im	V;PST;IPFV;IND;NEG;ArgAB1S
girtin	ne-de-girt-ît	V;PST;IPFV;IND;NEG;ArgAB2S
girtin	ne-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S
girtin	ne-de-girt-în	V;PST;IPFV;IND;NEG;ArgAB1P
girtin	ne-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB2P
girtin	ne-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P
girtin	ne-t-de-girt-im	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER2S
girtin	ne-y-de-girt-im	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER3S
girtin	ne-tan-de-girt-im	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER2P
girtin	ne-yan-de-girt-im	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER3P
girtin	ne-ş-de-girt-im	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ]
girtin	ne-ş-it-de-girt-im	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER2S
girtin	ne-ş-î-de-girt-im	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER3S
girtin	ne-ş-tan-de-girt-im	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER2P
girtin	ne-ş-yan-de-girt-im	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER3P
girtin	ne-m-de-girt-ît	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER1S
girtin	ne-y-de-girt-ît	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER3S
girtin	ne-man-de-girt-ît	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER1P
girtin	ne-yan-de-girt-ît	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER3P
girtin	ne-ş-de-girt-ît	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ]
girtin	ne-ş-im-de-girt-ît	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER1S
girtin	ne-ş-î-de-girt-ît	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER3S
girtin	ne-ş-man-de-girt-ît	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER1P
girtin	ne-ş-yan-de-girt-ît	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER3P
girtin	ne-m-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER1S
girtin	ne-t-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER2S
girtin	ne-y-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER3S
girtin	ne-man-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER1P
girtin	ne-tan-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER2P
girtin	ne-yan-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER3P
girtin	ne-ş-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ]
girtin	ne-ş-im-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER1S
girtin	ne-ş-it-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER2S
girtin	ne-ş-î-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER3S
girtin	ne-ş-man-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER1P
girtin	ne-ş-tan-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER2P
girtin	ne-ş-yan-de-girt	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER3P
girtin	ne-t-de-girt-în	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER2S
girtin	ne-y-de-girt-în	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER3S
girtin	ne-tan-de-girt-în	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER2P
girtin	ne-yan-de-girt-în	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER3P
girtin	ne-ş-de-girt-în	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ]
girtin	ne-ş-it-de-girt-în	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER2S
girtin	ne-ş-î-de-girt-în	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER3S
girtin	ne-ş-tan-de-girt-în	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER2P
girtin	ne-ş-yan-de-girt-în	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER3P
girtin	ne-m-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER1S
girtin	ne-y-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER3S
girtin	ne-man-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER1P
girtin	ne-yan-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER3P
girtin	ne-ş-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ]
girtin	ne-ş-im-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER1S
girtin	ne-ş-î-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER3S
girtin	ne-ş-man-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER1P
girtin	ne-ş-yan-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER3P
girtin	ne-m-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER1S
girtin	ne-t-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER2S
girtin	ne-y-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER3S
girtin	ne-man-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER1P
girtin	ne-tan-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER2P
girtin	ne-yan-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER3P
girtin	ne-ş-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ]
girtin	ne-ş-im-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER1S
girtin	ne-ş-it-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER2S
girtin	ne-ş-î-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER3S
girtin	ne-ş-man-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER1P
girtin	ne-ş-tan-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER2P
girtin	ne-ş-yan-de-girt-in	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER3P
girtin	bi-girt-im-aye	V;PST;IPFV;SBJV;ArgAB1S
girtin	bi-girt-ît-aye	V;PST;IPFV;SBJV;ArgAB2S
girtin	bi-girt-aye	V;PST;IPFV;SBJV;ArgAB3S
girtin	bi-girt-în-aye	V;PST;IPFV;SBJV;ArgAB1P
girtin	bi-girt-in-aye	V;PST;IPFV;SBJV;ArgAB2P
girtin	bi-girt-in-aye	V;PST;IPFV;SBJV;ArgAB3P
girtin	bi-t-girt-im-aye	V;PST;IPFV;SBJV;ArgAB1S;ArgER2S
girtin	bi-y-girt-im-aye	V;PST;IPFV;SBJV;ArgAB1S;ArgER3S
girtin	bi-tan-girt-im-aye	V;PST;IPFV;SBJV;ArgAB1S;ArgER2P
girtin	bi-yan-girt-im-aye	V;PST;IPFV;SBJV;ArgAB1S;ArgER3P
girtin	bi-ş-girt-im-aye	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ]
girtin	bi-ş-it-girt-im-aye	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER2S
girtin	bi-ş-î-girt-im-aye	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER3S
girtin	bi-ş-tan-girt-im-aye	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER2P
girtin	bi-ş-yan-girt-im-aye	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER3P
girtin	bi-m-girt-ît-aye	V;PST;IPFV;SBJV;ArgAB2S;ArgER1S
girtin	bi-y-girt-ît-aye	V;PST;IPFV;SBJV;ArgAB2S;ArgER3S
girtin	bi-man-girt-ît-aye	V;PST;IPFV;SBJV;ArgAB2S;ArgER1P
girtin	bi-yan-girt-ît-aye	V;PST;IPFV;SBJV;ArgAB2S;ArgER3P
girtin	bi-ş-girt-ît-aye	V;PST;IPFV;SBJV;ArgAB2S;[ÎŞ]
girtin	bi-ş-im-girt-ît-aye	V;PST;IPFV;SBJV;ArgAB2S;[ÎŞ];ArgER1S
girtin	bi-ş-î-girt-ît-aye	V;PST;IPFV;SBJV;ArgAB2S;[ÎŞ];ArgER3S
girtin	bi-ş-man-girt-ît-aye	V;PST;IPFV;SBJV;ArgAB2S;[ÎŞ];ArgER1P
girtin	bi-ş-yan-girt-ît-aye	V;PST;IPFV;SBJV;ArgAB2S;[ÎŞ];ArgER3P
girtin	bi-m-girt-aye	V;PST;IPFV;SBJV;ArgAB3S;ArgER1S
girtin	bi-t-girt-aye	V;PST;IPFV;SBJV;ArgAB3S;ArgER2S
girtin	bi-y-girt-aye	V;PST;IPFV;SBJV;ArgAB3S;ArgER3S
girtin	bi-man-girt-aye	V;PST;IPFV;SBJV;ArgAB3S;ArgER1P
